,0,0.1,0.1.1,0.1.1.1,0
OGMEACPS,0.999311,0.998451,0.99749005,0.99694306,0.99875903
OGMG,0.9993401,0.9978144,0.99865997,0.99748755,0.99659437
OHACT1,0.89969474,0.90073633,0.9569653,0.7288674,0.9454801
OHACT2,0.89969474,0.90073633,0.9569653,0.7288675,0.9454801
OHACT3,0.8996946,0.90073633,0.9569653,0.72886735,0.9454801
OHACT4,0.89969474,0.90073633,0.9569653,0.72886753,0.9454801
OHACT5,0.89969474,0.90073633,0.9569653,0.72886753,0.9454801
OHCUDC2,0.99754983,0.98998535,0.99590105,0.99797267,0.9979777
OHCUS,0.9984291,0.9939126,0.9974311,0.998645,0.9985879
OHEDH,0.9954686,0.9978002,0.99833494,0.99615747,0.99618226
OHEDH_1,0.9954686,0.9978002,0.99833494,0.99615747,0.99618226
OHPHM,0.0014031155,0.0034577386,0.0019134907,0.0058930716,0.0064355806
OLEETH,0.95055944,0.15031707,0.9916294,0.95988786,0.9905613
OLEICFATPtc,0.99982774,0.9995907,0.9998528,0.99949515,0.99984026
OMAHY,0.9954686,0.9978002,0.99833494,0.99615747,0.99618226
OMAIS,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OMBZLM,0.0014031162,0.0034577386,0.0019134907,0.0058930684,0.0064355806
OMCPPCI,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OMCPPCI2,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OMCPPCO,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OMEPRAZOLEte,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OMMBLHX,0.7450768,0.057246782,0.22131404,0.0015967777,0.12039214
OMMBLHX3,0.9997003,0.9998369,0.9997646,0.9995608,0.99976057
OMMBLHXy,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
OMPHHX,0.7450768,0.057246782,0.22131404,0.0015967777,0.12039214
OMPHHX3,0.9997003,0.9998369,0.9997646,0.9995608,0.99976057
OMPHHXy,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
ONPTHLte,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OORr,0.99246514,0.9702545,0.94164664,0.94780385,0.9948067
OP4ENH,0.9954686,0.9978002,0.99833494,0.99615747,0.99618226
OP4ENH2,0.9954686,0.9978002,0.99833494,0.99615747,0.99618226
OPAH,0.9998223,0.99986494,0.99989796,0.9998754,0.9999167
OPETDC,0.081180654,0.036479518,0.04160326,0.4174636,0.44125074
OPETDC_1,0.015354114,0.009053861,0.010088049,0.2015624,0.17579658
OPETI,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OPHBDC,0.99754983,0.98998535,0.99590105,0.99797267,0.9979777
OPHBDC6,0.99754983,0.98998535,0.99590105,0.99797267,0.9979777
OPHHX,0.7450768,0.057246782,0.22131404,0.0015967777,0.12039214
OPHHX3,0.9997003,0.9998369,0.9997646,0.9995608,0.99976057
OPHHX6,0.7450768,0.057246782,0.22131404,0.0015967777,0.12039214
OPHHXy,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
OPMEACPD,0.9954686,0.9978002,0.99833494,0.99615747,0.99618226
OPMEACPR,0.99943215,0.9986197,0.99892837,0.9987446,0.9992161
OPMEACPS,0.998066,0.99270093,0.9954501,0.9965945,0.9956002
OPP,0.007168603,0.0019060657,0.010238391,0.0016480584,0.0035085427
ORETNF,0.7450767,0.0572468,0.22131394,0.0015967785,0.12039222
ORETNF2,0.7450768,0.057246782,0.22131404,0.0015967777,0.12039214
ORETNF2_cho,0.9510729,0.9886007,0.9872922,0.9483798,0.964016
ORETNF_cho,0.9510729,0.9886007,0.9872922,0.9483798,0.964016
ORN5O,0.998334,0.9968321,0.9963897,0.99515045,0.9947359
ORNALArBATtc,0.4790563,0.9009807,0.022778584,0.9003656,0.69696
ORNCD,0.86633986,0.99655735,0.25969216,0.38103697,0.998367
ORNCD_1,0.0024502794,0.00817791,0.0045547513,0.014479636,0.011788226
ORNCD_2,0.9980678,0.9969843,0.9955848,0.9985832,0.9976502
ORNDC,0.9994117,0.99854386,0.99902904,0.9994431,0.9995129
ORNLEUrBATtc,0.010432984,0.0012237536,0.107447326,0.00071296695,0.0046094125
ORNTAC_1,0.0040134294,0.008613939,0.026599286,0.0075842584,0.04002358
ORNTA_1,0.99906904,0.9951272,0.9940275,0.9936255,0.99976
ORN_Dte,0.99577737,0.9959558,0.9972977,0.9935581,0.9926173
ORNt,0.99994636,0.9998356,0.9999057,0.9910375,0.9995359
ORNt2,0.99577737,0.9959558,0.9972977,0.9935581,0.9926173
ORNt2r,0.9994646,0.99880326,0.9989837,0.9981912,0.99833196
OROATP,0.9985613,0.99824786,0.99860233,0.9974509,0.9971666
OROT5Ptr,0.00015116109,0.0061919866,0.0006883361,0.03354055,4.1817202e-05
OROTGLUt,0.009877052,0.054170433,0.15369222,0.024574824,0.031028548
OROTt2_2pp,0.99927145,0.99953854,0.9988073,0.99915814,0.9993413
OROTtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OSKTabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
OSKTpp,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OSUCCL,0.9998617,0.99975055,0.9998017,0.9998677,0.9998586
OTSB1,0.99895006,0.99942327,0.9993339,0.99955505,0.99937433
OXACOAL,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
OXADC,0.9997912,0.99933213,0.9996082,0.9997991,0.99971753
OXAHCOtex,2.335884e-05,6.548818e-05,7.67116e-05,0.000102626,4.3156415e-05
OXAMTC,0.02444572,0.010612734,0.0329734,0.009799507,0.14156924
OXAt,0.9967784,0.9962882,0.99755955,0.99464226,0.99349123
OXAtpp,0.9986821,0.99901855,0.9979469,0.99862003,0.99871385
OXCDC,0.99754983,0.98998535,0.99590105,0.99797267,0.9979777
OXCOAHDH,0.9995552,0.9995695,0.99943596,0.99932027,0.9995066
OXDHCOAT,0.8996946,0.90073633,0.9569653,0.7288674,0.9454801
OXFOt4pp,9.7103926e-05,5.66018e-05,0.0001579103,0.0003994832,2.8257673e-05
OXOADLR,0.067131616,0.03944111,0.12343841,0.24812509,0.47241616
OXOAEL,0.9984682,0.9981805,0.99803585,0.9984699,0.9982443
OXYLt5,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
OXYLt6,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
OXYP1CONJ,0.00520489,0.009500698,0.007337524,0.007959878,0.0031090542
OXYP2CONJ,0.005204887,0.009500702,0.007337524,0.007959878,0.0031090542
OXYPR1tehv,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OXYPR7tehv,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
OXYPtepv,0.99577737,0.9959558,0.9972977,0.9935581,0.9926173
OXYPthc,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
O_XYLtppi,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
O_Xylt1,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
P4502A6,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502C18,0.7985519,0.7390099,0.7438715,0.6192012,0.76711655
P4502C19,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502C8,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502C9,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502C92,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502C93,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502C94,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502D6,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502E1,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4502F1,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4503A4,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4503A5,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
P4AH,0.9998684,0.99986255,0.99993646,0.999892,0.9999361
P5CD,0.99992406,0.99992216,0.99989235,0.99986434,0.9999019
P5CR2,0.9997124,0.99888796,0.99962914,0.998401,0.9993318
P5CR_1,0.9996526,0.9990802,0.99932957,0.99921024,0.9995371
P5CRx,0.9997124,0.99888796,0.99962914,0.998401,0.9993318
PABB,0.99187124,0.9988194,0.9930414,0.9824327,0.99725646
PACALDt,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PACALDt2rpp,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
PACALDtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PACALtabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
PACCOAE,0.9995666,0.99950874,0.9992768,0.9991177,0.99931455
PACCOAL,0.99981207,0.9995591,0.9998412,0.99945563,0.99983335
PACCOAL3,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
PACL,0.999889,0.99981767,0.99987495,0.9997563,0.9998801
PACOAL,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
PACOAT,0.9996159,0.99914217,0.9993216,0.9990889,0.99924266
PACt,0.0001366707,0.0007121215,0.0010870446,0.00016518889,0.00063497125
PACt2r,0.9966545,0.99613625,0.99754447,0.9943744,0.99316496
PACt3,0.24237636,0.016175728,0.025681313,0.008476001,0.22935468
PAFABCt,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
PAFH,0.92561847,0.97393996,0.9693447,0.8283152,0.87572587
PAFH_cho,0.92561847,0.97393996,0.9693447,0.82831526,0.87572587
PAFHe,0.0001590039,0.0003671815,0.0013604362,0.0004276791,0.0019698527
PAFHe_cho,0.0001590039,0.0003671815,0.0013604362,0.00042767893,0.0019698527
PAFS,0.89969474,0.90073633,0.9569653,0.7288674,0.9454801
PAFS_cho,0.89969474,0.90073633,0.9569653,0.7288674,0.9454801
PAFt,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PAFt_cho,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PAI2I,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PAI2T,0.99796164,0.9953381,0.99440306,0.978378,0.9969259
PAIL18111Z160t,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
PAIL1819Z160t,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
PAILAR_HSPLA2,0.12067647,0.5910722,0.39539173,0.10486254,0.22917645
PAILPALM_HSPLA2,0.12067652,0.5910723,0.39539173,0.104862496,0.22917636
PAILPALM_HSSECt,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PAILR_HSSECt,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PAIL_hs_SECt,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PAK_SC,0.97541636,0.9734205,0.939915,0.9597505,0.9667077
PALASA_SA2,0.4383577,0.71409535,0.7845221,0.52506083,0.5074261
PALAt2,0.99577737,0.9959558,0.9972977,0.9935581,0.9926173
PALDH,0.9993875,0.9996258,0.9995466,0.99968255,0.9996257
PALDO2,0.99347657,0.9877065,0.98864007,0.98340017,0.9856619
PALDP,0.9993875,0.9996258,0.9995466,0.99968255,0.9996257
PALFATPtc,0.99984276,0.999627,0.9998677,0.9995436,0.99985266
PALGSKT,0.9248822,0.9670136,0.95312256,0.9276333,0.8892307
PALMCL,0.999882,0.99980277,0.9998653,0.9997291,0.99987185
PALMITTRANS,0.15758471,0.27992,0.07525081,0.5322491,0.6099479
PAN4PP,0.99870586,0.9994355,0.99915946,0.99941444,0.99938416
PAN4PPe,0.18168825,0.22914395,0.9909548,0.81948674,0.9853753
PANTS_1,0.9139521,0.96302253,0.90470904,0.8476098,0.8419118
PAP,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA1,0.00027120402,0.00052849046,0.00030381136,0.00025084574,0.00035683776
PAPA120,0.9993443,0.99966955,0.9994863,0.9996823,0.9995376
PAPA140,0.9993518,0.99962664,0.9994025,0.999686,0.9995431
PAPA141,0.99928147,0.9996222,0.9995115,0.9996691,0.999529
PAPA160,0.99929976,0.99967194,0.99949086,0.99965894,0.99954283
PAPA16018111Z,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA1601819Z,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA161,0.9995054,0.99968874,0.99953485,0.9996879,0.9996197
PAPA180,0.9993699,0.9996226,0.99942267,0.99969983,0.99957234
PAPA1801819Z,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA181,0.9990274,0.99956554,0.99933857,0.9995376,0.9994506
PAPA18111Z1819Z,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA1819Z18111Z,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA1819Z1819Z,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA181_1,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA181_9,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA181pp,0.9972013,0.99755543,0.9993911,0.9959545,0.9976672
PAPA182_9_12,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA183_6_9_12,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA183_9_12_15,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA184_6_9_12_15,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA2,0.17119409,0.09579649,0.07803987,0.021809362,0.29208636
PAPA_DHA_ALNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_ARA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_DHA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_EPA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_GLNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_HDE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_LNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_MYRS_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_OLE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_PALM_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_DHA_STC_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EC,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_ALNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_ARA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_DHA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_EPA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_GLNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_HDE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_LNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_MYRS_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_OLE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_PALM_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_EPA_STC_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_ALNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_ARA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_DHA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_EPA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_GLNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_LNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_MYRS_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_OLE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_PALM,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_STC_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_HDE_TTC_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_ALNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_ARA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_DHA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_EPA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_GLNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_HDE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_MYRS_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_OLE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_PALM_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_LNA_STC_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_ALNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_ARA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_DHA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_EPA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_GLNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_HDE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_LNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_OLE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_PALM_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_MYRS_STC_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_ALNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_ARA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_DHA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_EPA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_GLNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_HDE,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_LNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_MYRS_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_PALM,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_OLE_STC_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_ALNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_ARA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_DHA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_EPA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_GLNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_HDE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_LNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_MYRS_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_PALM_STC_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_SA,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_ALNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_ARA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_DHA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_EPA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_GLNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_HDE_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_LNA_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_MYRS_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPA_STC_PALM_c,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPPT1,0.86710554,0.18532209,0.02489679,0.8593772,0.004876415
PAPPT2,0.86710554,0.18532202,0.02489679,0.8593772,0.004876415
PAPSPHENST,1.6194283e-05,2.6613352e-05,2.9573726e-05,5.8085232e-05,2.6724289e-05
PAPSR2,9.7357784e-05,0.00032492616,0.00040244343,0.0014467625,0.00028985395
PAPSSH,0.69161046,0.923632,0.85820544,0.5594691,0.82137054
PAPSTYRST,0.047697596,0.10447712,0.018158287,0.43702316,0.049787693
PAPT,0.86710566,0.18532215,0.024896795,0.85937715,0.004876415
PAP_BS,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAP_LLA,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
PAPt,0.010044661,0.0027541064,0.0010092407,0.05856836,0.0017575886
PASYN_EC,0.5413773,0.068707965,0.64875835,0.19434522,0.04641749
PASYN_HP,0.94382465,0.5368603,0.96339536,0.58683497,0.50130266
PASYN_SA,3.5830704e-05,0.0002414834,0.00014276268,0.0001348447,2.5030837e-05
PAT,0.9833363,0.9480279,0.988467,0.96249,0.9923602
PAT2,0.00017564103,7.416615e-05,0.000116898605,7.6373e-05,0.000111527304
PATS,0.032050792,0.1899817,0.092800625,0.036968097,0.036502503
PB2abcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
PB2t5,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
PB2t6,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
PB2tex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PB2tpp,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
PBAL,0.9981623,0.9985007,0.99753976,0.99592507,0.9974631
PC11M,0.0014031169,0.0034577353,0.0019134907,0.005893074,0.006435584
PC17M,0.0014031155,0.0034577372,0.0019134907,0.0058930716,0.006435584
PC17M_1,0.0014031155,0.0034577372,0.0019134907,0.0058930716,0.0064355866
PC20M,0.0014031155,0.003457734,0.0019134907,0.005893074,0.006435584
PC6AR,0.99943215,0.9986197,0.99892837,0.9987446,0.9992161
PC6AR_1,0.99943215,0.9986197,0.99892837,0.9987446,0.9992161
PC6YM,0.032738067,0.014583997,0.01873617,0.035298806,0.34707138
PC6YM_1,0.03273806,0.014584004,0.018736167,0.035298795,0.3470714
PC8XM,0.9963999,0.98514557,0.953408,0.9925438,0.98556954
PCADYOX,0.97381634,0.97812086,0.9324535,0.9469205,0.93400365
PCD12DS_DHA_LNA_sn2_c,0.0015555567,0.0017937056,0.0029724056,0.0017930459,0.0011544753
PCD12DS_EPA_LNA_sn2_c,0.0015555567,0.0017937067,0.0029724056,0.0017930467,0.0011544753
PCD12DS_HDE_LNA_sn2_c,0.0015555561,0.0017937056,0.0029724045,0.0017930459,0.0011544753
PCD12DS_LNA_DHA_sn1_c,0.0015555561,0.0017937056,0.0029724056,0.0017930459,0.0011544747
PCD12DS_LNA_EPA_sn1_c,0.0015555567,0.0017937067,0.0029724045,0.0017930459,0.0011544753
PCD12DS_LNA_HDE_sn1_c,0.0015555567,0.0017937056,0.0029724045,0.0017930475,0.0011544747
PCD12DS_LNA_LNA_sn1_c,0.0015555567,0.0017937067,0.0029724045,0.0017930459,0.0011544747
PCD12DS_LNA_LNA_sn2_c,0.0015555567,0.0017937067,0.0029724045,0.0017930459,0.0011544758
PCD12DS_LNA_MYRS_sn1_c,0.0015555567,0.0017937067,0.0029724045,0.0017930459,0.0011544747
PCD12DS_LNA_OLE_sn1_c,0.0015555552,0.0017937067,0.0029724056,0.0017930459,0.0011544747
PCD12DS_LNA_PALM_sn1_c,0.0015555567,0.0017937049,0.0029724045,0.0017930475,0.0011544753
PCD12DS_LNA_STC_sn1_c,0.0015555552,0.0017937056,0.0029724028,0.0017930459,0.0011544758
PCD12DS_MYRS_LNA_sn2_c,0.0015555561,0.0017937067,0.0029724045,0.0017930459,0.0011544747
PCD12DS_OLE_LNA_sn2_c,0.0015555561,0.0017937067,0.0029724045,0.0017930459,0.0011544747
PCD12DS_PALM_LNA_sn2_c,0.0015555576,0.0017937067,0.0029724045,0.0017930475,0.0011544747
PCD12DS_STC_LNA_sn2_c,0.0015555567,0.0017937067,0.0029724028,0.0017930459,0.0011544747
PCD4DS_DHA_DHA_sn2_c,0.0015555567,0.0017937067,0.0029724045,0.0017930459,0.0011544747
PCD4DS_EPA_DHA_sn2_c,0.0015555567,0.0017937067,0.0029724045,0.0017930459,0.0011544753
PCD4DS_HDE_DHA_sn2_c,0.0015555567,0.0017937067,0.0029724028,0.0017930459,0.0011544747
PCD4DS_LNA_DHA_sn2_c,0.0015555561,0.0017937067,0.0029724045,0.0017930467,0.0011544753
PCD4DS_MYRS_DHA_sn2_c,0.0015555567,0.0017937067,0.0029724028,0.0017930467,0.0011544753
PCD4DS_OLE_DHA_sn2_c,0.0015555567,0.0017937067,0.0029724056,0.0017930475,0.0011544758
PCD4DS_PALM_DHA_sn2_c,0.0015555552,0.0017937067,0.0029724045,0.0017930459,0.0011544747
PCD4DS_STC_DHA_sn2_c,0.0015555552,0.0017937056,0.0029724045,0.0017930459,0.0011544753
PCD5DS_DHA_ARA_sn2_c,0.0057053254,0.041210223,0.0220803,0.0052204574,0.007470289
PCD5DS_DHA_EPA_sn2_c,0.0015555561,0.0017937067,0.0029724045,0.0017930459,0.0011544753
PCD5DS_EPA_ARA_sn2_c,0.0057053203,0.04121024,0.022080306,0.0052204574,0.007470293
PCD5DS_EPA_EPA_sn2_c,0.0015555567,0.0017937056,0.0029724028,0.0017930459,0.0011544753
PCD5DS_HDE_ARA_sn2_c,0.0057053203,0.04121021,0.022080306,0.0052204523,0.007470289
PCD5DS_HDE_EPA_sn2_c,0.0015555561,0.0017937056,0.0029724056,0.0017930459,0.0011544747
PCD5DS_LNA_ARA_sn2_c,0.005705323,0.04121024,0.0220803,0.005220455,0.0074702967
PCD5DS_LNA_EPA_sn2_c,0.0015555567,0.0017937067,0.0029724045,0.0017930467,0.0011544747
PCD5DS_MYRS_ARA_sn2_c,0.0057053203,0.04121024,0.022080306,0.0052204574,0.007470293
PCD5DS_MYRS_EPA_sn2_c,0.0015555567,0.0017937067,0.0029724045,0.0017930459,0.0011544747
PCD5DS_OLE_ARA_sn2_c,0.0057053254,0.04121024,0.022080306,0.005220455,0.007470289
PCD5DS_OLE_EPA_sn2_c,0.0015555561,0.0017937067,0.0029724045,0.0017930459,0.0011544758
PCD5DS_PALM_ARA_sn2_c,0.0057053203,0.04121023,0.022080297,0.005220455,0.007470289
PCD5DS_PALM_EPA_sn2_c,0.0015555561,0.0017937056,0.0029724045,0.0017930459,0.0011544753
PCD5DS_STC_ARA_sn2_c,0.0057053254,0.04121024,0.022080317,0.005220455,0.0074702967
PCD5DS_STC_EPA_sn2_c,0.0015555567,0.0017937067,0.0029724056,0.0017930459,0.0011544747
PCD6DS_DHA_GLNA_sn2_c,0.0015555561,0.0017937049,0.0029724028,0.0017930475,0.0011544753
