,0,0.1,0.1.1,0.1.1.1,0
RHACOAET40,0.9995084,0.99976975,0.9984127,0.99934036,0.99840325
RHACOAET60,0.9995084,0.99976975,0.9984127,0.99934036,0.99840325
RHACOAR100,0.9977309,0.9992662,0.9991217,0.999246,0.9975267
RHACOAR101,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOAR120,0.99759465,0.99927944,0.9991714,0.9992969,0.99757653
RHACOAR121d5,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOAR121d6,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOAR140,0.99765223,0.99925107,0.9991773,0.99929345,0.99774593
RHACOAR141d5,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOAR141d7,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOAR142,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOAR60,0.99764436,0.9992718,0.99914575,0.9992995,0.99754745
RHACOAR70,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOAR80,0.9976883,0.99928504,0.99915624,0.9992654,0.9975568
RHACOAR90,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOARP100,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOARP40,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOARP50,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOARP60,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOARP70,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOARP80,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOARP90,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHACOART60,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RHAP100tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP100tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP40tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP40tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP50tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP50tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP60tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP60tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP70tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP70tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP80tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP80tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP90tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAP90tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAT40tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAT40tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAT60tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHAT60tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RHCYS,0.93554634,0.97570145,0.14660741,0.59710276,0.44573364
RHMND,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
RHMNT1,8.9050016e-05,0.000370669,0.00035488873,0.00084537186,8.836719e-05
RHMNT2,8.129398e-06,1.2855532e-05,3.128656e-05,4.3042688e-05,1.1274682e-05
RIBCT,0.9953993,0.9976713,0.98977697,0.9926764,0.9966785
RIBCTR,0.99948066,0.999283,0.9986993,0.9987134,0.99942076
RIBDH,0.99819535,0.99960667,0.9988257,0.99893135,0.99912757
RIBDH_2,0.9983302,0.99944323,0.99928147,0.9993562,0.9981893
RIBFLVt2,0.9994653,0.99981517,0.99925226,0.99901104,0.9992743
RIBFLVt3,0.9997408,0.9998361,0.999159,0.9998011,0.9998685
RIBFLVt3o,0.9997408,0.9998361,0.999159,0.9998011,0.9998685
RIBt,0.7030012,0.8280111,0.35607785,0.983723,0.18223807
RIBt2,0.99975675,0.99984074,0.99955696,0.9995389,0.9994968
RMD,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
RMN_Et,0.9989022,0.99954647,0.9926277,0.98739815,0.9951656
RN0001C,0.9995185,0.9996044,0.99952304,0.999708,0.99977
RN0013C,0.9800868,0.9845653,0.9822974,0.9697731,0.9511067
RN0020C,0.9995185,0.9996044,0.99952304,0.999708,0.99977
RN0021C,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
RN0022C,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
RN0023C,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
RN0027C,0.9995185,0.9996044,0.99952304,0.999708,0.99977
RN0028C,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
RN0029C,0.9995185,0.9996044,0.99952304,0.999708,0.99977
RN0030C,0.9995185,0.9996044,0.99952304,0.999708,0.99977
RN0031C,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
RN0032C,0.9995185,0.9996044,0.99952304,0.999708,0.99977
RNADRr,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
RNAMtex,0.024777614,0.00166533,5.391619e-05,0.00015438031,0.009219157
RNAMtpp,0.02207079,0.006119706,0.0002385333,0.0016370012,0.034757856
RNAS_LLA,0.99986565,0.9998791,0.99979717,0.9998776,0.99982685
RNDR1c,0.0028664062,0.018292503,0.0038659188,0.005657751,0.0038097461
RNDR2c,0.01188376,0.030870168,0.000662741,0.0043496657,0.01126431
RNDR3c,0.00067994464,0.0021435379,5.768047e-05,0.00030158693,0.0003642699
RNDR4c,0.70537615,0.5993217,0.22610703,0.062653124,0.33769634
ROO,0.9994325,0.9996834,0.998018,0.9991204,0.9995995
ROSFE,0.99831843,0.9990375,0.9768488,0.9918671,0.99504435
RPDMBZIP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
RPEc,0.9995535,0.9987185,0.9979315,0.9877309,0.99931574
RPNTPH,0.9997495,0.9998086,0.9995559,0.9997156,0.99963164
RPPDIMAS,0.00017448276,0.0003903755,0.00024652673,7.255898e-05,0.00023528092
RRPPDIMAS,0.00017448276,0.0003903755,0.00024652673,7.255898e-05,0.00023528092
RSVATPtu,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
RSVLACteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
RSVSPONhc,0.99934465,0.9995505,0.99668497,0.9990854,0.99895525
RSVtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RSVtu,8.544585e-05,1.1965361e-05,5.127613e-05,4.2738666e-05,2.4485595e-05
RTOT1,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT1_cho,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT2,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT2_cho,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT3,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT3_cho,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT4,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT4_cho,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT5,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT5_cho,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT6,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT6_cho,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOTAL2CRNCPT1,0.0004917947,0.0038245742,0.001966992,0.0052384264,0.0111009395
RTOTAL2FATPc,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
RTOTAL2t,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOTAL3CRNCPT1,0.0004917947,0.0038245742,0.001966992,0.0052384213,0.011100929
RTOTAL3FATPc,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
RTOTAL3t,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOTALCRNCPT1,0.0004917947,0.0038245742,0.0019669929,0.0052384213,0.011100929
RTOTALFATPc,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
RTOTALt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
RTOT_2,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
RTOT_2_cho,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
RTOT_3,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
RTOT_3_cho,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
RU5PP,0.99949074,0.9997073,0.9978816,0.9992107,0.99721515
RU5PS,0.6355042,0.9744052,0.9394914,0.0081789,0.27835163
RZ5PP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
RZ5PP2,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
R_group_phosphotase_1,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
R_group_phosphotase_2,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
R_group_phosphotase_3,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
Rbtt2,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
S2FE2SS,0.98876417,0.99809796,0.99493223,0.9922488,0.97213686
S2L2N2M2Mt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
S3AdT,0.99960977,0.9997173,0.99945277,0.99958485,0.9989165
S3MEACMPhc,0.02933498,0.0032671483,0.0010669103,0.0010902253,0.0019067017
S3MEACMPtev,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
S7PI_1,0.21886438,0.0072135744,0.0005670268,0.0003604543,0.02355305
SACCD1,0.9987803,0.9994696,0.9995171,0.9995722,0.9984994
SACCD2,0.9991716,0.99955446,0.9996216,0.99972695,0.9996629
SACCD_c,0.9995377,0.99959344,0.9997124,0.99978584,0.9995969
SACCRP_Ltm,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SADT,0.9998155,0.9998417,0.9997584,0.9998579,0.99960333
SAGH,0.018775638,0.026591856,0.0004759176,0.0032817784,0.0055456683
SALADC2,0.88556546,0.25861436,0.62713605,0.6567842,0.10741209
SALCHS1H,0.07372497,0.10680208,0.0011634645,0.0107627055,0.017123941
SALCHS2FER1,0.99325764,0.9984761,0.9895991,0.98277724,0.9936651
SALCHS2FER2,0.14692838,0.20204699,0.023579322,0.016553363,0.03390735
SALCHS2FER3,0.002350445,0.008576776,0.0013301166,0.0005554003,0.0024929887
SALCHS2FEabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SALCHS2FEexs,0.000598269,0.004351171,3.5958143e-05,0.0013978359,0.016604004
SALCHS2FEtonex,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
SALCHS2H,0.012149677,0.020425983,0.00035868856,0.0022709894,0.0036179055
SALCHS2tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SALCHS4FEHpp,0.98882407,0.972354,0.9801262,0.905557,0.99823916
SALCHS4FER1,0.9960536,0.99896765,0.99394196,0.9925661,0.9971
SALCHS4FER2,0.23988588,0.36855352,0.05992241,0.04099659,0.053031165
SALCHS4FEexs,0.8655446,0.63172483,0.5339995,0.9249156,0.6854265
SALCHS4Hpp,0.98932064,0.97050935,0.98294616,0.899643,0.9984493
SALCHSXtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SALCHSXtpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SALCNH,0.89656603,0.9715146,0.5060779,0.95787483,0.91727257
SALCOD,0.9997197,0.9998368,0.9996369,0.9997794,0.9998981
SALCS,0.6989167,0.97694665,0.9725864,0.8011198,0.9647138
SALCtpp,5.204147e-05,0.0006494416,9.568909e-05,0.01933917,0.00015228882
SALMCOM,0.8664248,0.33125845,0.16039263,0.030256946,0.3892072
SALMCOM2,0.8664249,0.33125833,0.16039273,0.030256988,0.38920733
SALSYN,0.20897298,0.9245149,0.8558144,0.7574382,0.9207116
SAM24MT,0.8664248,0.33125854,0.16039269,0.030256974,0.38920724
SAMHISTA,0.8664249,0.33125827,0.16039263,0.030256933,0.38920715
SAMHISTAe,3.2800683e-05,4.1034553e-05,7.130557e-05,2.683369e-05,4.0823896e-05
SAMTRI,0.9936022,0.96278995,0.8344535,0.81992215,0.9397298
SAM_MT,0.999889,0.98174345,0.99929655,0.9994429,0.9997173
SARCOX,0.98270595,0.9835105,0.5187781,0.6611033,0.90111977
SARCOX2,0.98310834,0.76987344,0.39565048,0.8947644,0.59672046
SARCStex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SAS89,9.836102e-05,0.00018325489,0.00013262319,3.50292e-05,0.00011287356
SA_free_FA,3.1228315e-06,4.4888757e-06,1.0130059e-05,8.382917e-06,5.8117275e-06
SBDH,0.9980197,0.99931383,0.9992071,0.99925643,0.9977532
SBO3rt2pp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
SBO3t2pp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
SBO3tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SBP,0.9995466,0.9996985,0.99816173,0.999508,0.9971644
SBPP1,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
SBPP2,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
SBPP3,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
SBPP3_1,0.99955124,0.9997142,0.99815625,0.99956065,0.9994276
SBTD_L,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
SBTR,0.99973756,0.9998292,0.99979824,0.9998685,0.99981886
SBT_Dt,0.7329067,0.95996773,0.92892647,0.82972443,0.95956045
SBT_Lt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SCYSSL,0.73716515,0.683865,0.093649425,0.2876984,0.088205084
SDOOR_c,0.92666316,0.9315925,0.35446158,0.45078126,0.78176993
SEAHCYSHYD,0.109586716,0.24603166,0.002806617,0.023349347,0.0428612
SEAHCYSHYD_1,0.90576786,0.9728008,0.59724164,0.79343057,0.89945686
SEBACACT,0.99928904,0.9998491,0.99977976,0.999086,0.9980596
SEBACIDtd,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SECS,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
SELADT,0.99960977,0.9997173,0.99945277,0.99958485,0.9989165
SELCYSLY,0.000111591566,0.00019130704,0.00018618545,4.117166e-05,0.00034005468
SELCYSLY2,0.00039633218,0.0005175427,0.0002926253,7.987041e-05,0.000525529
SELCYSLY2_1,0.00039633218,0.000517543,0.0002926253,7.987033e-05,0.0005255292
SELCYSLY3,0.006788376,0.009336116,0.005838228,0.0011739022,0.01746985
SELCYSS,0.45117992,0.42049903,0.12495519,0.031514432,0.16629289
SELCYSTGL,0.0146614285,0.16633323,0.0026370187,0.010724362,0.07243206
SELCYSTL,0.9983935,0.99920183,0.9989728,0.99842334,0.9976382
SELCYSTS,0.93130606,0.9893367,0.48971853,0.906324,0.9532236
SELGTHR,0.6544118,0.7769149,0.043372348,0.32499248,0.23929973
SELGTHR2,0.98419374,0.9960484,0.9952807,0.99502265,0.9731354
SELGTHR3,0.025520433,0.016516523,0.03271593,0.011193759,0.03072802
SELMETAT,0.9993754,0.9998357,0.9995641,0.9995647,0.99926025
SELMETHt2e,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SELMETHte,0.031951457,0.019166682,0.0042264587,0.002405844,0.012875506
SELNPS,0.99927264,0.9999068,0.9994337,0.99936706,0.99886763
SELNPS_cho,0.99978405,0.9998839,0.99954116,0.99978155,0.99979085
SELR,0.5528259,0.92560786,0.5231507,0.3239273,0.7670656
SELTOR_c,0.008302168,0.011479944,0.00084275275,0.0010386746,0.00851898
SELTORc,0.008302168,0.01147995,0.00084275234,0.0010386755,0.008518985
SELTt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SELabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SELt4_3,0.031951457,0.019166691,0.0042264587,0.002405844,0.012875506
SELtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SELtpp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
SEMETHL_c,0.014661422,0.16633324,0.0026370187,0.010724352,0.072432116
SEMETTL_c,0.64113843,0.84875906,0.69096285,0.10141135,0.301252
SERALANaEx,0.9575829,0.9912714,0.89560735,0.023630602,0.03391624
SERARGALAr,0.6863117,0.97185224,0.07689339,0.39792314,0.7537231
SERARGALAt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
SERARGTRPr,0.17558615,0.8266345,0.01879233,0.0972015,0.47927618
SERARGTRPt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
SERASNNaEx,0.039917465,0.2662358,0.07133946,0.0017404204,0.013528082
SERATB0tc,0.016508052,0.07123227,0.017405381,0.0010213378,0.010452032
SERB0AT3tc,0.016508052,0.07123227,0.017405389,0.0010213368,0.010452038
SERCYSARGr,0.8654309,0.99001265,0.3445035,0.6517082,0.9069453
SERCYSARGt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
SERCYSNaEx,0.88851166,0.99510705,0.9839221,0.056221996,0.20987156
SERDC,0.999907,0.9999176,0.9998136,0.99987614,0.9998066
SERDGLNexR,0.00016708666,0.0006425685,0.00077114144,0.0024734302,0.001152504
SERDGLYexR,6.833041e-05,0.0005057807,0.00047165813,0.00047051147,0.00012768063
SERGLNNaEx,0.9206515,0.9927268,0.99393564,0.8023864,0.19505768
SERGLNexR,0.7966857,0.98064125,0.99385965,0.966679,0.29584447
SERGLUGLNtr,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SERGLYGLUr,0.9860648,0.99923253,0.9919228,0.99556386,0.9824401
SERGLYGLUt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
SERGLYexR,0.68155986,0.9833239,0.45133194,0.049800202,0.04105222
SERHL,0.99994457,0.9999398,0.9998424,0.9999317,0.99982435
SERLYSHISr,0.21250536,0.7982557,0.014708339,0.1447977,0.48398906
SERLYSHISt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
SERLYSNaex,0.52916616,0.9450688,0.76707226,0.015244025,0.06238271
SERPHELYSr,0.16776253,0.6813746,0.008346949,0.07556612,0.3589001
SERPHELYSt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
SERPT,0.99912065,0.9996171,0.99826884,0.9989967,0.9965062
SERR,0.96246696,0.9566894,0.9228281,0.9944237,0.98162776
SERTHRNaEx,0.5364645,0.966818,0.9374769,0.021700734,0.09156898
SERTRPHISr,0.09981913,0.58886164,0.0063567753,0.0370794,0.22431679
SERTRPHISt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
SERTRS,0.9948618,0.998911,0.99890137,0.9881914,0.9894141
SERTRS2,0.9948618,0.998911,0.99890137,0.9881914,0.9894141
SERTRS_1,0.9996643,0.9998111,0.999554,0.99961734,0.9991621
SER_AL,0.9995666,0.9997396,0.9996848,0.99963963,0.99949527
SERabc,0.9998356,0.9998765,0.9996941,0.99988246,0.9999192
SERabcpp,0.99984074,0.9998795,0.9997036,0.9998841,0.99990356
SERtN1,0.9896987,0.99769336,0.99067885,0.98642296,0.98688334
SERtpp,0.9183146,0.9295567,0.9597092,0.9929069,0.9807359
SFCYSc,0.9976699,0.9989374,0.995745,0.99448663,0.99111253
SFCYSe,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SGOR,0.8772929,0.90075094,0.7887181,0.69085884,0.9941924
SGPL13,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
SHCD,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
SHCHCC,0.009960013,0.011831872,0.0016629716,0.00074880745,0.003775548
SHCHCS,0.0023183818,0.66579,0.09665853,0.07979786,0.4378534
SHCHD,0.99856216,0.99938905,0.99935037,0.9994987,0.9980227
SHCHD2_1,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
SHCHD3,0.9982065,0.9995665,0.9988324,0.99905306,0.9991229
SHCHF2,0.949406,0.9626227,0.82325405,0.7231915,0.8313997
SHCHF3,0.00012165611,0.0002626602,0.00017330454,4.374188e-05,0.00015446114
SHCHF_2,0.9494059,0.9626227,0.8232541,0.7231915,0.8313999
SHEME2abcpp,0.99965143,0.99979955,0.9988405,0.9997236,0.9998104
SHEMEtonex,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
SHGO,0.99784696,0.9980059,0.9992131,0.99888676,0.9986094
SHKK_1,0.9719759,0.9984366,0.99725854,0.9958611,0.9671988
SHL_c,0.9997483,0.9998561,0.99945396,0.99968886,0.99952555
SHS1,0.8851562,0.57437277,0.9506442,0.7910217,0.68147784
SHSL2,0.9998331,0.9902172,0.94892037,0.99061185,0.9745573
SHSL2r,0.2816834,0.06094548,0.00686072,0.010413974,0.029256487
SHSL3,0.9946768,0.9799558,0.8745061,0.9656894,0.95982087
SHSL4r,0.9986187,0.9991067,0.9953635,0.99686134,0.99792516
SIAASE,0.030860947,0.03908492,0.0006513126,0.0047753537,0.008054692
SIRA2,0.78836524,0.9158585,0.27884176,0.39540142,0.65593046
SLCBK1,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
SLCBK2,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
SLDt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SLDx,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
SLDxi2,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
SLDy,0.9972306,0.9991211,0.99900657,0.99916697,0.9970783
SLFAT,0.9994037,0.9997497,0.9991042,0.99977094,0.9994549
SLNTabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SLNTtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SLNTtpp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
SLTAS,0.6911277,0.93763924,0.85245943,0.0034123491,0.9736891
SMIA1,4.026305e-05,0.0012495166,8.6328495e-05,0.0014892507,0.00027435186
SMIA1Eabc,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SMIA1abc,0.9995363,0.9997359,0.998803,0.99964523,0.9995809
SMIA2abc,0.9995363,0.9997359,0.998803,0.99964523,0.9995809
SMIB1,4.026305e-05,0.0012495166,8.6328495e-05,0.0014892507,0.00027435186
SMO,0.9995185,0.9996044,0.99952304,0.999708,0.99977
SMOX,0.656075,0.5893508,0.041278064,0.063174225,0.35831892
SMPD4,0.6289587,0.7756464,0.08709078,0.18825665,0.5364825
SMPD4_cho,0.6289587,0.7756464,0.08709078,0.18825665,0.5364825
SMPDE,0.6289587,0.7756463,0.08709087,0.18825668,0.5364825
SMPDEe,0.025955217,0.0058413674,0.0016195179,0.00017193067,0.022185938
SMS,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS1,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS10,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS11,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS12,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS13,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS14,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS15,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS16,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS2,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS21e,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS3,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS4,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS5,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS6,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS7,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS8,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS9,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMS_cho,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
SMTZS,0.79735017,0.84554,0.035083238,0.14267474,0.29001957
SMVACIDATPteb,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SMVACIDtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SMVHYDROhep,0.99934465,0.9995505,0.99668497,0.9990854,0.99895525
SMVLAChep,0.9991146,0.99972564,0.9996505,0.9980684,0.9962573
SMVthep,8.544593e-05,1.1965361e-05,5.127613e-05,4.2738706e-05,2.4485595e-05
SMVtu,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SMVtv,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SO2tex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SO2tpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SO3R,0.9998909,0.9999399,0.9998337,0.9999126,0.9999411
SO3t,0.999879,0.99990416,0.999826,0.99982893,0.9997856
SO3ti,0.7734589,0.5099449,0.67809606,0.80012393,0.6347346
SO4CLtex,0.0019631183,0.00014108098,0.0029645378,0.0047725085,0.00023615158
SO4CLtex2,0.0019631183,0.00014108098,0.0029645378,0.0047725085,0.00023615158
SO4HCOtex,0.8044233,0.13461213,0.9359839,0.9873992,0.13919131
SO4NA1t,0.9997019,0.9995449,0.999258,0.9987847,0.99861455
SO4OXAtex2,0.0075747315,7.421773e-05,0.008394925,0.00084210536,0.1938793
SO4t2,0.9995585,0.9998068,0.9993538,0.99920803,0.9992161
SO4t4_3,0.9997019,0.9995449,0.999258,0.9987847,0.99861455
SO4t4pp_1,0.99984014,0.9995666,0.99903405,0.9998534,0.9993285
SO4t_e,0.9995585,0.9998068,0.9993538,0.99920803,0.9992161
SO4ti,0.99715924,0.8640333,0.9880405,0.9980621,0.9960575
SOAT11,0.00012590566,0.0011166508,0.0005852136,0.00083334144,0.0019541301
SOAT11_cho,0.00012590566,0.0011166508,0.0005852136,0.00083334144,0.0019541301
SOAT12,0.00012590566,0.0011166502,0.0005852136,0.00083334144,0.0019541283
SOAT12_cho,0.00012590566,0.0011166508,0.0005852136,0.00083334144,0.0019541301
SOR,0.9999794,0.99992776,0.9999131,0.9999347,0.9999553
SORD_D,0.935989,0.9763966,0.96799314,0.9676751,0.9984446
SPC_CHOt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SPC_HSt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SPDC,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
SPH1Pte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SPHGNSte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SPHGNte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SPHK11,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
SPHK21c,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
SPHMDAc,0.012149677,0.020425983,0.00035868856,0.0022709894,0.0036179055
SPHMDAc_cho,0.012149677,0.020425983,0.00035868824,0.0022709894,0.0036179072
SPHMYLN180241_hs_ATPt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SPHMYLN180241_hs_SECt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SPHMYLN18114_hs_ATPt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SPHMYLN18114_hs_SECt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SPHMYLN18115_hs_ATPt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
SPHMYLN18115_hs_SECt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
SPHMYLN181161_hs_ATPt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
