,predicted_scores,similarity_scores
3HPVSCOAhc,0.9996604739999999,0.6666666666666667
RETNCOA,0.9996604739999999,0.6666666666666667
FERULCOAS,0.9996604739999999,0.6666666666666667
C12DCACT,0.9996604739999999,0.6666666666666667
FVSCOAhc,0.9996604739999999,0.6666666666666667
CHCOAL,0.9996604739999999,0.6666666666666667
SUBERICACT,0.9996604739999999,0.6666666666666667
RE3075C,0.9996604739999999,0.6666666666666667
SADT,0.99965908,0.6324745942435949
SGDS,0.99965882,0.5
RE2649C,0.999658704,0.7303187544842844
MTHFD2,0.9996580999999999,0.6999819157272984
R5PP,0.999656476,0.6030309503627417
HXAND,0.999654588,0.7303187544842829
FA160ACPHi,0.9996536859999999,0.6324269376414915
LAAL9,0.9996528679999999,0.7142734122712662
DES2_C16,0.99965228,0.7315716871344368
TMDPK,0.999652266,0.5999758876363993
GPDDA3,0.9996519660000001,0.6324269376414849
BETALDHx,0.9996517,0.8198851019151461
METTRS_1,0.9996510799999999,0.6761073921362268
CBPSam_1,0.999650892,0.8838753362038081
FDH6r,0.9996508539999999,0.6708406117767923
OXADC,0.999649632,0.6859943405700353
FHL,0.999649632,0.6859943405700353
FAS120ACP,0.9996495120000001,0.9538523089599077
FLDR2,0.99964862,0.783360183423643
GLYt2pp,0.9996467840000001,0.6708203932499369
ATPATF3,0.9996466900000002,0.599975887636393
NDP6,0.9996461919999998,0.6761073921362208
MALTPTabc,0.999645124,0.845146976727283
MALTPTabcpp,0.999645124,0.845146976727283
E4POR1,0.9996425739999999,0.8888851679449008
CHLabcpp,0.999642516,0.8451469767272828
FAH3,0.999642178,0.720074835863995
VALDHr,0.999642,0.7142734122712676
DHAK,0.999641046,0.6324322333515232
NADK2,0.999640954,0.5999758876363787
GLUN_1,0.999640222,0.6454712832039949
DCTPD,0.9996400599999999,0.6455166796544355
FORt2,0.9996393219999999,0.6620874443688223
FORt3,0.9996393219999999,0.6620874443688223
r0220_1,0.9996385200000001,0.5625323726134628
FAS180ACP,0.9996371419999999,0.9538523089599077
FRUabc,0.9996369599999999,0.845146976727283
CHLabc_rev,0.9996367879999999,0.845146976727283
CHLabc,0.9996367879999999,0.845146976727283
ACITL,0.99963518,0.6172266873996218
Cobalt2abcppI,0.9996351019999998,0.8571367061356332
FASC201ACP,0.999633588,0.9028998138518859
CYSO_I,0.99963264,0.7303187544842782
FAS240_L,0.9996322900000001,0.9925664265844513
FPGS4_1,0.999632276,0.6286216128751936
DMPSS_c,0.99963169,0.8385149608654476
POX2,0.9996312099999999,0.5249051878735325
FA120ACPHi,0.999630668,0.6324269376414945
PGLYCP_1,0.9996302,0.8944541490357062
NI2abcpp,0.9996302,0.845146976727283
UMPK4,0.9996300899999999,0.5
AGMabcpp,0.9996296900000001,0.8451469767272818
TDP,0.9996293460000001,0.8090346626109316
4HALDD,0.9996286980000001,0.8198851019151433
CYSTabc,0.9996282799999999,0.8451469767272828
GMPR,0.9996273240000001,0.7534024106830263
NTP9,0.9996263400000001,0.6761073921362215
CA2abc1pp,0.9996222320000001,0.8571367061356334
FACOAE120,0.999621386,0.632426937641493
UDPGALOR,0.999621174,0.8999939719090986
ALAALAabcpp,0.9996199779999999,0.8451469767272821
LAAL37,0.999619104,0.7126821540756982
ASNabcpp,0.9996190140000001,0.845146976727283
TTDCAt2pp,0.99961848,0.6708203932499369
MTHFR3,0.999618362,0.7991156398707594
MTHFR3_1,0.999618362,0.7159767095090838
NDP4,0.9996183439999999,0.676107392136221
ASPO6_1,0.999618144,0.8944541490357126
DESAT18a,0.9996175199999999,0.7315716871344368
DES2_9,0.9996175199999999,0.7315716871344368
DUTPDP_1,0.999615694,0.8944541490357157
GTHRDabcpp,0.9996152279999999,0.8451469767272828
GTHRDabc2pp,0.9996152279999999,0.845146976727283
GTHOXti2,0.9996141739999999,0.845146976727283
GTHRDt2_1,0.9996141739999999,0.845146976727283
4HOXPACDOX_NADP,0.9996134659999999,0.8618542108058762
THMabc,0.9996130400000001,0.845146976727283
THMATPe,0.9996130400000001,0.845146976727283
BSORx,0.99961267,0.7303187544842829
TREabc,0.999612226,0.845146976727283
TAPTPP,0.9996117659999999,0.7592535257166889
GLCt2_2,0.9996114979999999,0.9486832980505138
THMabcpp,0.9996113980000001,0.845146976727283
ASNabc,0.9996109740000001,0.845146976727283
G1PDH,0.9996108720000001,0.7999879438181967
FAH2,0.9996108000000001,0.720074835863995
BZDH,0.9996107000000001,0.8198851019151462
GALabcpp,0.9996105739999999,0.845146976727283
PROabc,0.999608952,0.8571367061356333
FAS160,0.9996081760000001,0.9599487611279984
MNabc_rev,0.9996080980000001,0.845146976727283
BTCOARx,0.999607782,0.6666666666666667
PAPA161,0.999607318,0.6030309503627417
PHEME2abcpp,0.9996071000000001,0.845146976727283
DNADDP,0.9996065179999999,0.7575775119941136
GTPCI_2,0.9996060800000001,0.9486880648599325
PS180abcpp,0.9996059620000001,0.845146976727283
AMID_1,0.9996059520000001,0.5999758876363854
GALabc,0.9996045219999999,0.8451469767272828
ALDD3,0.9996038439999999,0.8198851019151335
LAAL19,0.9996019119999999,0.7142734122712662
PS161abcpp,0.999601058,0.845146976727283
NITR,0.9996008159999998,0.7303187544842829
GLYBabcpp,0.999599792,0.8571367061356332
CYTK3,0.999599718,0.5
MDHy,0.999599638,0.7159767095090945
XYLabcpp,0.999599564,0.845146976727283
LYSabc,0.9995991799999999,0.8571367061356333
LAAL5,0.999599138,0.7559199049396184
VNDH_2,0.99959866,0.8198851019151433
CD2abcpp,0.99959864,0.8571367061356334
CD2abc2,0.9995982160000001,0.8451469767272828
MTHFR2,0.999597606,0.7905575012507016
MTHFR2_1,0.999597606,0.6999819157272875
XYLabc,0.9995974139999999,0.845146976727283
N2OR,0.999597408,0.7303187544842829
TARTD,0.999597284,0.6666331759268624
ALDD6,0.9995972719999999,0.819885101915149
LCADi_D,0.999596852,0.819885101915149
GCALDtabcpp,0.999596772,0.8451469767272828
FA161ACPHi,0.9995966199999999,0.6324269376414915
FASm2002,0.9995964660000001,0.9327638959529011
MSULR,0.9995964619999999,0.9534445782615828
BSORy,0.9995961659999999,0.7777864598352845
PRAIS_1,0.9995961019999999,0.9525725083188517
ALDD22x,0.9995958120000001,0.819885101915146
BAMPPALDOX,0.9995958120000001,0.8198851019151463
PYDXPP,0.9995935680000001,0.6030309503627417
BTNt,0.9995929740000001,0.845146976727283
ASO3t8pp,0.999591694,0.845146976727283
XAND,0.99959156,0.7303187544842829
HDH,0.99959109,0.9897641403168335
GLCURDH,0.999590604,0.8198851019151484
HEMEti,0.999590392,0.845146976727283
PHEMEABCte,0.999590392,0.8571367061356333
DHORD6,0.9995901539999998,0.6999819157272932
DHORD2,0.999589926,0.5
METSOX2abcpp,0.999589354,0.845146976727283
METSOX2abc,0.999589354,0.845146976727283
DAPabcpp,0.999587802,0.8451469767272777
DAPabc,0.999587802,0.8451469767272777
NO3abcpp,0.999587534,0.845146976727283
H4THDPR,0.9995871820000002,0.7777864598352845
MALTTRabc,0.9995871200000002,0.845146976727283
THMTP,0.9995869580000001,0.6761073921362236
NTRIRx,0.999586938,0.9190131868609579
ME1,0.9995865540000001,0.6708406117767923
LLEUDr,0.99958559,0.7142734122712675
MALS,0.9995845919999999,0.6666666666666667
Kt3r,0.9995841799999999,0.6620874443688223
BALAVECSEC,0.9995839720000002,0.4662414064628333
BALAVECSEC_1,0.9995839720000002,0.845146976727282
MALDDH,0.9995834519999999,0.6708406117767923
ALDD3y,0.999581976,0.8618542108058662
PHEPC,0.999580396,0.6324618859121685
DIPEPabc15,0.9995803860000001,0.8451469767272828
NMNHYD_1,0.999579478,0.8944541490357184
ADPRDP,0.9995792,0.7575775119941156
NO2tabcpp,0.9995790299999999,0.845146976727283
HMR_4079,0.9995788259999999,0.8618542108058795
RIBabc,0.99957864,0.8571367061356333
RIBabc1,0.99957864,0.845146976727283
HMR_0201,0.999577968,0.7999879438181872
TTDCEAc,0.999577968,0.7999879438181965
METSOX1abcpp,0.9995776020000001,0.845146976727283
METSOX1abc,0.9995776020000001,0.845146976727283
CYTD,0.9995773619999999,0.6455166796544383
F1PP,0.9995769019999999,0.6030309503627417
MALTHPabc,0.9995763200000001,0.845146976727283
ARBabc,0.9995754479999999,0.8451469767272826
CGLYabcpp,0.9995752,0.845146976727283
LCTSabc,0.9995744,0.845146976727283
GSNK,0.999573706,0.6324322333515231
PALDH,0.9995736300000001,0.6030309503627417
PALDP,0.9995736300000001,0.6030309503627417
ALDD8,0.9995735920000002,0.8198851019151455
FAS140,0.99957356,0.9602594464899258
MALTTRabcpp,0.999571296,0.845146976727283
CCGS,0.9995711500000001,0.670776582556554
MI1PP_1,0.999570718,0.8944541490357184
GLNSP3,0.9995706459999999,0.7171237852357419
G3PEabcpp,0.9995705099999999,0.8451469767272828
DBTS,0.9995704780000001,0.7970218335957754
FAS181,0.9995698879999999,0.9350403313940477
NTRIRy,0.9995697119999999,0.9366914379810145
PPP9ABCte,0.99956903,0.845146976727283
NCBMPTSabcpp,0.999568872,0.8451469767272809
ALDD4,0.999568722,0.8198851019151462
HMR_0287,0.999568554,0.8451469767272826
FAS161,0.9995676,0.9350403313940474
TRIOK,0.999566118,0.6324322333515231
CHOLSabc,0.9995658620000001,0.8571367061356332
4PEPTabcpp,0.9995651500000001,0.8451469767272805
ALDD10,0.999564522,0.8198851019151471
R1PK,0.9995640800000001,0.6324322333515231
CITabc,0.9995626139999999,0.845146976727283
ASPTRS_1,0.999559652,0.7142734122712664
6TXAN5MPAML,0.9995594220000001,0.8333165879634253
ASPO5_1,0.999559,0.8944541490357126
AKP1_1,0.999558304,0.8553352290322308
AKP1_2,0.999558304,0.842228947912968
AKP1,0.999558304,0.8616367831690693
FE3DCIT2abcpp,0.999558288,0.845146976727283
PEPt6,0.9995577859999999,0.6620874443688223
CELLBabc,0.9995572600000001,0.845146976727283
ILEDHr_1,0.999556994,0.7142734122712676
ALAD_L2,0.9995568840000001,0.7778025404450055
HISTDb_1,0.99955564,0.8216085987948182
HISTDb,0.99955564,0.8944241957378805
LHIST,0.99955564,0.8944241957378805
GALURDH,0.999555626,0.8198851019151483
SELMETAT,0.999555288,0.6666666666666667
CBLAT_DELETE,0.999555288,0.6666666666666667
COB1NDAAT2,0.999555288,0.6666666666666667
CBIAT_DELETE,0.999555288,0.6666666666666667
RMNabc,0.9995534599999999,0.845146976727283
G5SD2,0.9995531400000001,0.6666666666666667
FA181ACPH,0.9995527019999999,0.6324269376414915
PPRDNDH,0.9995522619999999,0.6804252103623536
RE1933C,0.9995517800000002,0.642906574166502
ETOHMO,0.9995517460000001,0.7315716871344368
FAH1,0.9995503960000001,0.7200748358639959
MDH,0.9995499000000001,0.6999819157272978
MDHi2,0.9995499000000001,0.6999819157272977
MOBDabc_rev,0.999549882,0.845146976727283
MOBDabc,0.999549882,0.8571367061356333
FADD17,0.9995488119999999,0.7706296808235625
NTPP9_1,0.9995485219999999,0.8944541490357184
ARBabcpp,0.9995484000000001,0.8451469767272826
ASPMETASPr,0.99954836,0.6324555320336759
ACYP,0.9995482920000001,0.6761073921362136
ABUTD,0.9995481680000001,0.8198851019151432
ADMDC,0.9995469120000001,0.6859943405700353
RIBFLVt3,0.999546756,0.845146976727283
RIBFLVt3o,0.999546756,0.845146976727283
DAUPP,0.999546646,0.6123724356957946
OAAt2_2pp,0.999545826,0.8485281374238569
HPACOAT,0.999545608,0.5999758876363837
ALAGLUabcpp,0.9995448020000002,0.8451469767272805
NPHSb,0.9995443720000001,0.7999879438181834
PAPA120,0.9995440099999999,0.6030309503627417
CMtexabc,0.9995426420000001,0.845146976727283
FEROc,0.9995414239999999,0.5886597428271094
SUCRabcpp_syn,0.9995411800000001,0.845146976727283
DHBS,0.9995407859999998,0.8944541490357053
THRabc,0.999539588,0.845146976727283
THRabcpp,0.999539588,0.845146976727283
UREAabcpp,0.9995388519999999,0.845146976727283
3HOXTPP,0.999538552,0.7999879438181827
3OAR40_2,0.999538552,0.7999879438181923
MAK,0.9995384699999998,0.6324322333515232
HMGCOAR,0.9995384079999999,0.875381459284448
NOPD,0.9995375400000001,0.7200748358639919
PAPA180,0.999537468,0.6030309503627417
3PEPTabcpp,0.9995365100000001,0.8451469767272805
NAKt2pp,0.999536304,0.6708203932499369
Nat_Kpp,0.999536304,0.670820393249937
ALDR18,0.9995355199999999,0.7661358973280878
ADPMAN,0.999534366,0.7575775119941156
FADRx,0.9995340460000002,0.7746200155853229
4ABUTabcpp,0.99953384,0.8451469767272787
DALAt2pp,0.99953377,0.6708203932499369
PAPA160,0.999532866,0.6030309503627417
HISabcpp,0.9995319299999998,0.845146976727283
HISabc,0.9995319299999998,0.845146976727283
FE2DMT1,0.9995307840000001,0.6620874443688223
5APTNabcpp,0.9995298199999999,0.845146976727279
GABAVESSEC,0.99952938,0.6255473406943983
GABAVESSEC_1,0.99952938,0.8451469767272787
VALabcpp,0.999529288,0.845146976727283
VALabc,0.999529288,0.845146976727283
ILEabcpp,0.99952795,0.845146976727283
ILEabc,0.99952795,0.845146976727283
DARBabcpp,0.9995277640000001,0.8451469767272826
ARB_Dabc,0.9995277640000001,0.8451469767272826
SUCRabc,0.999526814,0.845146976727283
CYSO,0.9995262799999999,0.6936740242119743
APPAT,0.9995260180000001,0.9486880648599428
NT5C,0.999525712,0.6030309503627417
4ABUTD,0.9995233059999998,0.8618542108058762
SELNPS,0.999522704,0.6123724356957946
PAPA141,0.999522654,0.6030309503627417
LEUabc,0.9995222079999999,0.845146976727283
LEUabcpp,0.9995222079999999,0.845146976727283
FOLABCCte,0.9995221400000001,0.845146976727283
PAPA140,0.9995220080000001,0.6030309503627417
AI2abcpp,0.9995208120000001,0.845146976727283
4HTHRS_1,0.9995195760000002,0.8944541490357228
MI4PP_2,0.99951895,0.8080928292126853
MI3PP_1,0.99951895,0.6761073921362236
MI3PP_2,0.99951895,0.8080928292126853
MI4PP_1,0.99951895,0.6761073921362236
DRIBabc,0.9995160399999999,0.8451469767272828
CBPS_1,0.999515834,0.9737346979712592
ASPGLUr,0.9995147919999999,0.5
DESAT16,0.9995143860000001,0.7315716871344368
GTPDPDP,0.9995137980000001,0.6761073921362228
GDTP,0.9995137980000001,0.8080928292126847
AMCOXO,0.99951272,0.5455564702369753
FASm1601,0.9995125899999999,0.9327638959529012
CMPA_1,0.9995121680000001,0.8660254042701085
3PGP,0.9995111160000001,0.6030309503627417
MCAO_c,0.9995100280000001,0.8257232428388003
FCSTOLS_c,0.9995100280000001,0.8257232428388003
THMP,0.9995079600000001,0.753788687953427
DESAT14,0.9995045140000001,0.7315716871344368
GNP,0.99950428,0.6030309503627417
SACCD_c,0.9995035920000002,0.7200748358639966
HMR_4816,0.9995033259999999,0.8616367831690713
BACCL,0.999503146,0.5999758876363871
CODH4,0.9995018139999999,0.7142808335790541
PHCD,0.9995000600000001,0.6804252103623589
ALDD20x_1,0.9995000600000001,0.819885101915149
ALDD3C161_c,0.9995000600000001,0.819885101915149
CBL2OR,0.9995000600000001,0.5270515715934847
AM6SAD,0.9995000600000001,0.8198851019151457
IMACTD,0.9995000600000001,0.819885101915149
ALDD21,0.9995000600000001,0.8198851019151322
ALDD32,0.9995000600000001,0.8315698101735866
4HALDD_1,0.9995000600000001,0.8198851019151433
ALDD20x,0.9995000600000001,0.819885101915149
FAOXOHC16C16DCc,0.9995000600000001,0.866025403959287
HMSD,0.9995000600000001,0.8366492190442223
GLACO,0.9995000600000001,0.8315698101735863
HMSD2,0.9995000600000001,0.819885101915149
4MBZDH,0.9995000600000001,0.8198851019151433
UDPGALNAC6DH,0.9995000600000001,0.8999939719090986
HP5CD,0.9995000600000001,0.7746200155853246
TMABADH,0.9995000600000001,0.8198851019151435
4HGLSD,0.9995000600000001,0.8198851019151433
FAOXOHMC10DC10c,0.9995000600000001,0.8999939719090986
FAOXOHC22C22DCc,0.9995000600000001,0.8660254039592876
TNTR1x,0.9995000600000001,0.7746200155853247
4H3NALDD,0.9995000600000001,0.8198851019151433
HP5CD_1,0.9995000600000001,0.6804252103623538
TNTR2x,0.9995000600000001,0.7746200155853247
ALDD11,0.9995000600000001,0.8198851019151142
HEMEAS_1,0.9995000600000001,0.866025403959287
ALDD13,0.9995000600000001,0.8198851019151175
ALDD15,0.9995000600000001,0.8198851019151301
ALDD17,0.9995000600000001,0.819885101915149
NABTNO,0.9995000600000001,0.8198851019151513
ALDD19xr,0.9995000600000001,0.8198851019151433
SGSAD,0.9995000600000001,0.8198851019151221
5HOXINDACTOX,0.9995000600000001,0.8198851019151436
VNDH,0.9995000600000001,0.8198851019151119
UACMAMO,0.9995000600000001,0.8999939719090986
DMSOR3,0.9995000600000001,0.7303187544842829
RE2334C,0.9995000600000001,0.8198851019151441
RE2333C,0.9995000600000001,0.8198851019151441
6TINS5MPOR,0.9995000600000001,0.7303187544842829
GGGABADxr,0.9995000600000001,0.8198851019151484
GGDAPDxr,0.9995000600000001,0.8198851019151484
3MOX4HOXPGALDOX,0.9995000600000001,0.8198851019151431
ALDD3C7_c,0.9995000600000001,0.819885101915149
GG15DAPDxr,0.9995000600000001,0.8198851019151484
RADH3,0.9995000600000001,0.8198851019151309
MACOXO,0.9995000600000001,0.8198851019151431
PYLALDOX,0.9995000600000001,0.8198851019151291
RADH,0.9995000600000001,0.8198851019151281
GDBTALDH,0.9995000600000001,0.8198851019151504
3MBZDH,0.9995000600000001,0.8198851019151431
QOR3,0.9995000600000001,0.7303187544842829
QOR2,0.9995000600000001,0.7303187544842829
QOR1,0.9995000600000001,0.7303187544842829
34DHXMANDACOX,0.9995000600000001,0.8198851019151429
RE2335C,0.9995000600000001,0.8198851019151441
RE2152C,0.9995000600000001,0.8999939719091022
ALDD4x,0.9995000600000001,0.819885101915149
3M4HDXPAC,0.9995000600000001,0.8198851019151431
COALDDH,0.9995000600000001,0.8198851019151467
2MBALDH,0.9995000600000001,0.8198851019151426
ALDD7,0.9995000600000001,0.819885101915149
ALDD5,0.9995000600000001,0.8198851019151303
ALDD9,0.9995000600000001,0.8198851019151474
RE3346C,0.9995000600000001,0.8198851019151441
CHMSDH,0.9995000600000001,0.7303187544842829
3HPADHi,0.9995000600000001,0.819885101915143
AASAD3,0.9995000600000001,0.8198851019151445
VNDH_3,0.9995000600000001,0.8198851019151429
DPNSPAD,0.9995000600000001,0.7303187544842829
RE3012C,0.9995000600000001,0.8198851019151441
GTPCIII,0.9994995259999999,0.8575005268926563
DESAT18,0.9994993280000001,0.7315716871344368
r1383_1,0.9994982179999999,0.6974858324629157
DMALRED,0.99949776,0.5
THRS_2,0.999496486,0.8944541490357184
UDPACGLUDH,0.9994956260000001,0.47579532211805553
UACGAMDH2,0.9994956260000001,0.47579532211805553
NTP11,0.99949514,0.6761073921362212
NOS1,0.999493008,0.7200748358639965
UACGAMDH,0.9994925159999999,0.6999819157272992
FRD7,0.9994923760000001,0.5
SUCDi,0.9994923760000001,0.5
ADRNLPVESSEC,0.999488826,0.7254658926658069
FEROXBFEabcpp,0.999488826,0.8451469767272828
ARSENBabc,0.999488826,0.8451469767272827
FEROXEFEabcpp,0.999488826,0.8451469767272828
ADOCBLabc,0.999488826,0.8451469767272815
FECRMabcpp,0.999488826,0.8451469767272828
ADRNLPVESSEC_1,0.999488826,0.8451469767272818
FECRMabc,0.999488826,0.845146976727283
FECHEabcpp,0.999488826,0.8451469767272828
ARSabc,0.999488826,0.8451469767272827
FBACabcpp,0.999488826,0.845146976727283
FEROXGFEabcpp,0.999488826,0.8451469767272828
FE3HOXabcpp,0.999488826,0.8451469767272828
FERXAabc,0.999488826,0.845146976727283
ADOCBLabcpp,0.999488826,0.8451469767272815
FERRICHabc,0.999488826,0.8451469767272828
AEPabc,0.999488826,0.8451469767272777
AEPabcpp,0.999488826,0.8451469767272778
FEOXAMabcpp,0.999488826,0.845146976727283
C03681te,0.999488826,0.8451469767272796
ETHSabc,0.999488826,0.845146976727283
CE7082ATP,0.999488826,0.84514697672728
AM9CSAteb,0.999488826,0.8451469767272825
CGMPt,0.999488826,0.8451469767272782
CELabc,0.999488826,0.845146976727283
CEL6abc,0.999488826,0.845146976727283
CE7172ATP,0.999488826,0.8451469767272801
CE7096te,0.999488826,0.8451469767272801
CE7090te,0.999488826,0.8451469767272801
CE7085te,0.999488826,0.8451469767272801
CE7083t,0.999488826,0.8451469767272801
CE7081tm,0.999488826,0.84514697672728
AM4NC9CSteb,0.999488826,0.8451469767272823
CE6247t,0.999488826,0.84514697672728
CE5072te,0.999488826,0.84514697672728
CE5026t,0.999488826,0.8451469767272799
CE5025t,0.999488826,0.8451469767272799
CE4877te,0.999488826,0.8451469767272799
CE4843t,0.999488826,0.845146976727283
CE2537ATP,0.999488826,0.8451469767272799
CE2537ABCt,0.999488826,0.8451469767272799
CE2513ATP,0.999488826,0.845146976727283
AM4NCSteb,0.999488826,0.8451469767272823
BLAMDabcpp,0.999488826,0.845146976727283
CE2510ABCt,0.999488826,0.8451469767272799
AM1A4NCSteb,0.999488826,0.8451469767272822
COLIPAabctex,0.999488826,0.8451469767272828
COLIPAabcppmin,0.999488826,0.845146976727283
COLIPAabcpp_kt,0.999488826,0.845146976727283
COLIPAabcpp,0.999488826,0.845146976727283
COLIPAabcex,0.999488826,0.8451469767272828
COLIPAPabctex,0.999488826,0.8451469767272828
COLIPABabcpp,0.999488826,0.845146976727283
AM19CSteb,0.999488826,0.8451469767272822
CMCBTFabcpp,0.999488826,0.845146976727283
AM1ACSteb,0.999488826,0.8451469767272822
AM1CGLCteb,0.999488826,0.8451469767272823
AM1ALCSteb,0.999488826,0.8451469767272823
CHSTEROLt_1,0.999488826,0.845146976727283
CHSTEROLt,0.999488826,0.845146976727283
AM1C4N9CSteb,0.999488826,0.8451469767272823
AM1C9CSteb,0.999488826,0.8451469767272823
AM1CCSteb,0.999488826,0.8451469767272823
CHOLATEt3,0.999488826,0.845146976727283
BILDGLCURte,0.999488826,0.845146976727283
BILGLCURte,0.999488826,0.845146976727283
CE2510t,0.999488826,0.8451469767272799
CE2445t,0.999488826,0.8451469767272799
CPGNabcpp,0.999488826,0.8451469767272828
C05770te,0.999488826,0.8451469767272797
BUTSabc,0.999488826,0.8451469767272828
CA3Sabc,0.999488826,0.845146976727283
CA24Gte,0.999488826,0.845146976727283
C14826ATP,0.999488826,0.8451469767272797
C14825ATP,0.999488826,0.8451469767272797
C14771ATP,0.999488826,0.8451469767272797
C14770ATP,0.999488826,0.8451469767272797
C14769td2,0.999488826,0.8451469767272797
C14768ATP,0.999488826,0.8451469767272797
C05769te,0.999488826,0.8451469767272797
ANDRSTNDNte,0.999488826,0.8451469767272825
C05463t1,0.999488826,0.845146976727283
C05302te,0.999488826,0.8451469767272797
C05301te,0.999488826,0.8451469767272797
C05299te,0.999488826,0.8451469767272796
C05298te,0.999488826,0.8451469767272796
C04805ATP,0.999488826,0.8451469767272796
C04717ATP,0.999488826,0.8451469767272796
C04483t1,0.999488826,0.845146976727283
C03990ATP,0.999488826,0.8451469767272805
ANDRSTRNGLCte,0.999488826,0.8451469767272825
ANDRSTANDRte,0.999488826,0.8451469767272825
CE2211te,0.999488826,0.8451469767272799
CE0328t,0.999488826,0.845146976727283
CE2209te,0.999488826,0.8451469767272799
CE2049te,0.999488826,0.8451469767272799
CE2047te,0.999488826,0.8451469767272798
CE2006te,0.999488826,0.8451469767272798
CE1447te,0.999488826,0.8451469767272798
CE1352te,0.999488826,0.8451469767272798
CE1297t,0.999488826,0.8451469767272798
CE1273t1,0.999488826,0.8451469767272798
CE1243ATP,0.999488826,0.8451469767272797
CDCA3Gte,0.999488826,0.845146976727283
CAMPt,0.999488826,0.845146976727283
CDCA24Gte,0.999488826,0.845146976727283
CBL2abc,0.999488826,0.845146976727283
CBL1abcpp,0.999488826,0.845146976727283
CBL1abc,0.999488826,0.8451469767272828
CBL1HBIabc,0.999488826,0.845146976727283
CBIuabcpp,0.999488826,0.8451469767272828
CBIabc,0.999488826,0.845146976727283
BUTSO3abcpp,0.999488826,0.8451469767272828
CARNabcpp,0.999488826,0.8451469767272828
COPROSTabc,0.999488826,0.845146976727283
CRGLZABCt,0.999488826,0.845146976727283
ETHSO3abcpp,0.999488826,0.845146976727283
DIPEPabc7,0.999488826,0.845146976727282
DODECANACt,0.999488826,0.845146976727283
AK2LGCHOLABCt,0.999488826,0.845146976727282
DMSO2abcpp,0.999488826,0.8451469767272828
DMGLYBabcpp,0.999488826,0.845146976727283
DLYSabcpp,0.999488826,0.845146976727283
DLEUabcpp,0.999488826,0.845146976727283
DJENKabc,0.999488826,0.8451469767272828
DIPEPabc9,0.999488826,0.8451469767272828
DIPEPabc8,0.999488826,0.845146976727283
DIPEPabc6,0.999488826,0.8451469767272821
DOPA4GLCURt,0.999488826,0.845146976727283
DIPEPabc5,0.999488826,0.8451469767272821
DIPEPabc4,0.999488826,0.8451469767272805
DIPEPabc3,0.999488826,0.845146976727282
DIPEPabc2,0.999488826,0.845146976727282
DIPEPabc14,0.999488826,0.845146976727283
DIPEPabc13,0.999488826,0.845146976727283
ARBTNabcpp,0.999488826,0.8451469767272827
DIPEPabc12,0.999488826,0.845146976727283
DIPEPabc11,0.999488826,0.8451469767272828
DOPA3GLCURt,0.999488826,0.845146976727283
DOPAVESSEC,0.999488826,0.7254658926658076
DIPEPabc1,0.999488826,0.845146976727282
EIC21114TRte,0.999488826,0.845146976727283
ESTRSABCtc,0.999488826,0.845146976727283
ESTROSABCCte,0.999488826,0.845146976727283
ESTRONEte,0.999488826,0.845146976727283
ESTRONEGLCt,0.999488826,0.845146976727283
ESTRIOLGLCte,0.999488826,0.845146976727283
ESTRIOLATP,0.999488826,0.845146976727283
ESTRADIOLGLCt2,0.999488826,0.845146976727283
ESTRAABCtc,0.999488826,0.845146976727283
EPOXTACteb,0.999488826,0.845146976727283
ECTOabcpp,0.999488826,0.8451469767272828
DOPAVESSEC_1,0.999488826,0.845146976727283
ECTOINEabc,0.999488826,0.8451469767272828
ECA4COLIPAabctex,0.999488826,0.8451469767272828
EANDRSTRNte,0.999488826,0.845146976727283
DVALabcpp,0.999488826,0.845146976727283
AHANDROSTANGLCte,0.999488826,0.8451469767272818
AHANDROSTANte,0.999488826,0.8451469767272818
DSPVSteb,0.999488826,0.845146976727283
DPROabcpp,0.999488826,0.845146976727283
DORNabcpp,0.999488826,0.845146976727283
DIPEPabc10,0.999488826,0.8451469767272828
DIGALSGALSIDEATPte,0.999488826,0.845146976727283
ALLabcpp,0.999488826,0.8451469767272822
CTBTabc,0.999488826,0.8451469767272828
BALABALAabcpp,0.999488826,0.845146976727283
BALAGLYabcpp,0.999488826,0.845146976727283
BALALEUabcpp,0.999488826,0.845146976727283
CYSIabcpp,0.999488826,0.8451469767272828
CYSDabcpp,0.999488826,0.8451469767272828
CYSAMPtev,0.999488826,0.845146976727283
CYNTtabcpp,0.999488826,0.8451469767272828
CU1abcpp,0.999488826,0.845146976727283
CTBTabcpp,0.999488826,0.845146976727283
CSAtu,0.999488826,0.845146976727283
DASNabcpp,0.999488826,0.845146976727283
CSASULPteb,0.999488826,0.845146976727283
CRVSM24teb,0.999488826,0.845146976727283
CRVSM23teb,0.999488826,0.845146976727283
CRVSM1teb,0.999488826,0.845146976727283
CRVSATPtu,0.999488826,0.845146976727283
CRVSATPthc,0.999488826,0.8451469767272828
CRNabcpp,0.999488826,0.845146976727283
CRNabc,0.999488826,0.8451469767272828
CRNDabcpp,0.999488826,0.8451469767272828
DARGabcpp,0.999488826,0.8451469767272827
BALAALAabcpp,0.999488826,0.845146976727283
DHGLZABCt,0.999488826,0.845146976727283
ALALEUt,0.999488826,0.8451469767272821
ALAGLNtr,0.999488826,0.8451469767272821
DHEASABCCte,0.999488826,0.845146976727283
DHCHOLESTANATEATP,0.999488826,0.845146976727283
